InvoiceNo,InvoiceDate,CustomerID,TotalPrice
548404,2011-03-31,16398,1169.95
548405,2011-03-31,17088,1015.83
548406,2011-03-31,15061,872.5599999999998
548407,2011-03-31,16401,306.59999999999997
548408,2011-03-31,17438,388.45000000000005
548409,2011-03-31,12731,1937.0600000000002
548410,2011-03-31,12731,413.4
548412,2011-03-31,12601,111.0
548447,2011-03-31,17315,205.75
548448,2011-03-31,18041,225.49
548449,2011-03-31,14911,168.39999999999998
548450,2011-03-31,15856,516.2900000000001
548451,2011-03-31,17365,543.6
548452,2011-03-31,13060,307.53000000000003
548455,2011-03-31,14790,152.16
548457,2011-03-31,13468,102.4
548458,2011-03-31,15632,300.6
548459,2011-03-31,14890,125.65
548461,2011-03-31,14527,142.51
548466,2011-03-31,16386,61.10000000000001
548468,2011-03-31,14818,118.25
548470,2011-03-31,12782,415.52000000000004
548484,2011-03-31,13571,145.26999999999998
548486,2011-03-31,12909,278.65
548489,2011-03-31,12619,205.98000000000002
548490,2011-03-31,12909,624.8000000000001
548491,2011-03-31,14064,375.34999999999997
548492,2011-03-31,17841,213.0
548493,2011-03-31,16839,840.3799999999999
548494,2011-03-31,16698,1182.0
548496,2011-03-31,12678,3243.13
548497,2011-03-31,13089,1622.41
548498,2011-03-31,16681,301.6
548499,2011-03-31,17075,133.47
548500,2011-03-31,17071,204.78000000000003
548501,2011-03-31,15894,106.81
548506,2011-03-31,18037,3.9
548507,2011-03-31,13573,31.770000000000003
548509,2011-03-31,14543,296.20000000000005
548510,2011-03-31,17861,216.12
548511,2011-03-31,14056,276.94
548512,2011-03-31,14410,136.60000000000002
548520,2011-03-31,13126,320.16999999999996
548521,2011-03-31,17735,652.5200000000001
548529,2011-03-31,18223,490.99
548530,2011-03-31,17400,11.8
548531,2011-03-31,14031,1170.0
548533,2011-03-31,13883,980.41
548534,2011-03-31,18172,269.62
548541,2011-03-31,14957,58.49
548542,2011-03-31,13918,198.2
548544,2011-03-31,14525,353.45000000000005
548545,2011-03-31,13118,423.55
548546,2011-03-31,16600,111.60000000000001
548547,2011-03-31,17212,226.85
548548,2011-03-31,17781,102.0
548549,2011-03-31,16365,120.9
548550,2011-04-01,18161,244.79
548551,2011-04-01,14886,364.79999999999995
548552,2011-04-01,17613,239.75000000000003
548553,2011-04-01,12523,138.75
548554,2011-04-01,13694,888.1999999999998
548555,2011-04-01,13758,316.90000000000003
548556,2011-04-01,13694,237.89999999999998
548557,2011-04-01,15018,180.08999999999997
548558,2011-04-01,13626,257.22999999999996
548559,2011-04-01,16214,206.7
548560,2011-04-01,13468,297.12
548561,2011-04-01,16609,557.5299999999999
548563,2011-04-01,18118,125.63
548565,2011-04-01,16180,413.88
548566,2011-04-01,17288,127.30000000000001
548567,2011-04-01,17965,270.1
548568,2011-04-01,14543,283.21000000000004
548606,2011-04-01,12731,252.0
548608,2011-04-01,13462,151.5
548610,2011-04-01,15860,292.84999999999997
548611,2011-04-01,18230,386.22
548612,2011-04-01,13137,645.9099999999997
548613,2011-04-01,13694,35.28
548614,2011-04-01,14419,183.45999999999998
548616,2011-04-01,18263,307.6
548617,2011-04-01,16592,337.51
548618,2011-04-01,15197,216.75
548619,2011-04-01,16592,9.959999999999999
548621,2011-04-01,16960,201.53
548622,2011-04-01,13636,249.60000000000002
548623,2011-04-01,13841,85.0
548627,2011-04-01,16333,1445.6000000000001
548629,2011-04-01,16333,355.20000000000005
548630,2011-04-01,16333,355.20000000000005
548631,2011-04-01,13184,117.4
548632,2011-04-01,17701,417.95000000000005
548633,2011-04-01,16333,915.84
548634,2011-04-01,12877,87.10000000000001
548635,2011-04-01,16333,538.72
548636,2011-04-01,15601,266.85
548640,2011-04-01,17580,47.7
548641,2011-04-01,16333,577.2
548642,2011-04-01,17287,145.24
548643,2011-04-01,14680,72.0
548644,2011-04-01,15291,396.0
548645,2011-04-01,17457,313.38
548648,2011-04-01,12949,1534.3
548649,2011-04-01,18179,210.0
548650,2011-04-01,14852,490.4
548651,2011-04-01,14970,444.75
548652,2011-04-01,16928,135.0
548654,2011-04-01,12569,348.68
548655,2011-04-01,15605,312.58
548656,2011-04-01,12748,16.7
548657,2011-04-01,12748,8.8
548658,2011-04-01,15179,102.0
548659,2011-04-01,13418,362.24
548660,2011-04-01,13169,505.19999999999993
548661,2011-04-01,12415,350.0
548664,2011-04-01,14911,1407.19
548665,2011-04-01,14854,193.08000000000004
548666,2011-04-01,13124,1317.8000000000002
548668,2011-04-01,16162,37.4
548669,2011-04-01,15691,136.8
548670,2011-04-01,15356,212.13000000000002
548673,2011-04-01,13767,291.44
548686,2011-04-01,15856,785.5
548687,2011-04-01,14195,828.3999999999999
548696,2011-04-03,17243,142.5
548697,2011-04-03,15482,713.8
548698,2011-04-03,18109,259.6
548700,2011-04-03,13623,146.99
548701,2011-04-03,17629,266.36
548702,2011-04-03,17085,244.5
548703,2011-04-03,16010,178.65
548704,2011-04-03,17381,937.71
548705,2011-04-03,17381,189.12
548706,2011-04-03,13408,231.29999999999998
548707,2011-04-03,13781,127.84
548708,2011-04-03,13269,704.5999999999999
548709,2011-04-03,17744,280.56
548710,2011-04-03,16678,282.59999999999997
548711,2011-04-03,18116,201.00999999999996
548712,2011-04-03,17050,687.1299999999999
548714,2011-04-03,17337,467.29999999999995
548715,2011-04-03,17758,583.7900000000002
548716,2011-04-03,14023,273.14
548718,2011-04-04,14156,2183.82
548725,2011-04-04,12678,134.0
548726,2011-04-04,13767,367.73999999999995
548728,2011-04-04,13198,903.0100000000001
548730,2011-04-04,17669,475.5
548732,2011-04-04,16142,535.3399999999999
548733,2011-04-04,17648,583.8700000000001
548734,2011-04-04,13059,183.4
548735,2011-04-04,15039,435.56
548736,2011-04-04,13984,432.48
548737,2011-04-04,12682,585.55
548739,2011-04-04,15493,412.49
548740,2011-04-04,13319,599.84
548741,2011-04-04,16224,167.46999999999997
548742,2011-04-04,14688,375.16
548743,2011-04-04,14895,500.3500000000001
548744,2011-04-04,17725,313.29
548745,2011-04-04,12471,624.2900000000001
548746,2011-04-04,12471,50.0
548747,2011-04-04,15223,300.8500000000001
548749,2011-04-04,13004,451.78
548757,2011-04-04,17419,357.49999999999994
548768,2011-04-04,17886,223.19
548780,2011-04-04,13294,483.65
548792,2011-04-04,14711,215.01
548796,2011-04-04,15752,403.78000000000003
548801,2011-04-04,15289,375.45
548806,2011-04-04,13098,357.7
548807,2011-04-04,16422,2297.9999999999995
548808,2011-04-04,17774,375.0
548813,2011-04-04,12744,4037.7700000000004
548820,2011-04-04,12744,2053.07
548856,2011-04-04,15311,25.09
548858,2011-04-04,14911,264.29999999999995
548859,2011-04-04,13668,221.25
548860,2011-04-04,13263,406.82000000000005
548861,2011-04-04,18185,304.25
548862,2011-04-04,17956,12.75
548863,2011-04-04,15311,1713.7400000000002
548864,2011-04-04,15756,123.59
548865,2011-04-04,14747,328.19999999999993
548867,2011-04-04,14719,223.45999999999998
548868,2011-04-04,13015,556.77
548869,2011-04-04,17114,130.2
548870,2011-04-04,14606,129.18
548871,2011-04-04,14410,91.47999999999999
548872,2011-04-04,13015,108.0
548873,2011-04-04,12971,214.2
548874,2011-04-04,17716,786.16
548892,2011-04-04,18044,124.15
548896,2011-04-04,13767,297.28
548898,2011-04-04,17214,160.57
548899,2011-04-04,15838,825.96
548900,2011-04-04,17848,174.46
548907,2011-04-05,15521,505.0
548909,2011-04-05,12779,705.84
548910,2011-04-05,17940,259.20000000000005
548911,2011-04-05,12951,155.19
548912,2011-04-05,16586,463.95
548913,2011-04-05,12669,1136.3
548916,2011-04-05,14849,422.34
548917,2011-04-05,16817,215.89999999999998
548918,2011-04-05,16105,336.96
548919,2011-04-05,13013,649.3200000000002
548920,2011-04-05,13018,493.45
548940,2011-04-05,15061,81.6
548942,2011-04-05,15938,105.0
548952,2011-04-05,15572,430.13
548955,2011-04-05,12348,367.0
548968,2011-04-05,12744,2118.74
548969,2011-04-05,14646,1129.1999999999998
548970,2011-04-05,14646,1155.0
548971,2011-04-05,16919,184.84
548973,2011-04-05,15674,355.12
548974,2011-04-05,15194,335.07000000000005
548975,2011-04-05,17596,354.28999999999996
548978,2011-04-05,15727,784.4499999999999
548979,2011-04-05,13798,382.82
548981,2011-04-05,15442,594.0
548983,2011-04-05,16906,114.64000000000001
548984,2011-04-05,14546,561.29
548985,2011-04-05,16422,105.0
548987,2011-04-05,14535,853.9700000000001
548988,2011-04-05,17618,346.49999999999994
548990,2011-04-05,16170,316.02000000000004
548991,2011-04-05,16915,112.49
548992,2011-04-05,13089,838.0799999999999
548993,2011-04-05,12753,3599.3799999999997
549007,2011-04-05,17470,304.13
549012,2011-04-05,16394,306.89
549014,2011-04-05,17841,226.06
549015,2011-04-05,15244,297.94
549016,2011-04-05,16696,35.400000000000006
549017,2011-04-05,15145,422.22999999999996
549018,2011-04-05,17492,374.57
549020,2011-04-05,13525,282.88
549021,2011-04-05,13468,173.24
549022,2011-04-05,12901,83.4
549026,2011-04-05,17409,260.55
549027,2011-04-05,17857,5424.0
549044,2011-04-06,16161,345.35
549046,2011-04-06,15291,303.4
549047,2011-04-06,17783,112.41
549048,2011-04-06,17811,113.10000000000001
549052,2011-04-06,17682,365.79
549053,2011-04-06,13863,305.78
549054,2011-04-06,17719,312.19
549055,2011-04-06,13515,203.4
549056,2011-04-06,15917,123.10000000000001
549059,2011-04-06,15529,198.91
549099,2011-04-06,16241,229.27
549101,2011-04-06,14606,146.92000000000002
549102,2011-04-06,13266,303.95
549104,2011-04-06,15311,703.5399999999998
549105,2011-04-06,17440,117.6
549106,2011-04-06,17045,39.95
549107,2011-04-06,17440,7.0200000000000005
549115,2011-04-06,13098,1722.0199999999998
549116,2011-04-06,16670,554.3800000000001
549117,2011-04-06,13491,136.92
549118,2011-04-06,14911,955.99
549119,2011-04-06,14220,319.4200000000001
549120,2011-04-06,14587,178.4
549121,2011-04-06,17140,465.32
549123,2011-04-06,15201,301.4800000000001
549124,2011-04-06,16672,480.9
549125,2011-04-06,14964,206.21
549126,2011-04-06,16031,305.62999999999994
549127,2011-04-06,14403,790.7
549128,2011-04-06,16713,305.25999999999993
549129,2011-04-06,17042,273.21
549130,2011-04-06,14701,275.1
549131,2011-04-06,16378,75.9
549148,2011-04-06,14534,187.70000000000002
549153,2011-04-06,13771,871.5999999999999
549154,2011-04-06,17690,311.59999999999997
549169,2011-04-06,17906,72.9
549182,2011-04-07,15646,150.24
549183,2011-04-07,14239,144.95
549185,2011-04-07,18272,639.82
549186,2011-04-07,15838,270.0
549187,2011-04-07,16144,175.2
549188,2011-04-07,13731,308.12
549189,2011-04-07,15235,229.29999999999998
549190,2011-04-07,13748,229.39999999999998
549192,2011-04-07,14961,348.84999999999997
549193,2011-04-07,12580,415.70000000000005
549196,2011-04-07,14911,356.22999999999996
549206,2011-04-07,15281,104.4
549222,2011-04-07,12347,636.25
549225,2011-04-07,13777,326.4
549233,2011-04-07,14912,482.78999999999996
549234,2011-04-07,16515,301.81999999999994
549235,2011-04-07,15530,553.13
549237,2011-04-07,13950,179.31
549238,2011-04-07,14667,388.77
549239,2011-04-07,13102,245.45999999999998
549240,2011-04-07,15910,118.89000000000001
549241,2011-04-07,15719,336.38
549242,2011-04-07,14911,227.18
549243,2011-04-07,16043,144.10000000000002
549245,2011-04-07,15005,144.85999999999999
549246,2011-04-07,15939,1072.2
549247,2011-04-07,13752,277.6
549248,2011-04-07,13892,54.519999999999996
549249,2011-04-07,12423,255.35999999999999
549250,2011-04-07,14446,303.03999999999996
549251,2011-04-07,14449,191.06
549255,2011-04-07,16209,305.95
549256,2011-04-07,15754,91.8
549257,2011-04-07,14465,191.49000000000004
549258,2011-04-07,13102,329.1
549259,2011-04-07,13712,228.83999999999997
549260,2011-04-07,17790,107.07000000000002
549261,2011-04-07,14903,580.58
549262,2011-04-07,14465,269.83
549263,2011-04-07,15800,244.5
549272,2011-04-07,17133,358.25000000000006
549273,2011-04-07,13089,312.0
549274,2011-04-07,12721,366.20000000000005
549275,2011-04-07,15916,160.12000000000003
549276,2011-04-07,16745,267.09999999999997
549277,2011-04-07,16469,97.70000000000002
549278,2011-04-07,16255,168.46
549279,2011-04-07,16469,179.17999999999998
549280,2011-04-07,13854,429.9
549281,2011-04-07,17735,571.3
549282,2011-04-07,13718,192.5
549283,2011-04-07,13005,321.65
549284,2011-04-07,15694,365.4
549285,2011-04-07,14981,102.12
549286,2011-04-07,17928,78.25999999999999
549287,2011-04-07,14527,40.41
549289,2011-04-07,14395,188.13000000000002
549291,2011-04-07,16261,254.95999999999998
549292,2011-04-07,17869,91.09
549293,2011-04-07,17883,119.35000000000001
549294,2011-04-07,13230,203.20000000000002
549296,2011-04-08,14619,394.43999999999994
549297,2011-04-08,18061,213.8
549298,2011-04-08,13015,314.6
549299,2011-04-08,13995,310.45
549300,2011-04-08,13362,768.83
549301,2011-04-08,16643,487.51
549302,2011-04-08,14246,449.64
549303,2011-04-08,18040,239.00000000000003
549304,2011-04-08,16133,301.53
549305,2011-04-08,15189,152.3
549306,2011-04-08,16837,148.74
549307,2011-04-08,15119,266.4
549308,2011-04-08,13767,136.36
549309,2011-04-08,15114,215.33999999999997
549310,2011-04-08,16325,190.82000000000002
549311,2011-04-08,14924,310.05
549312,2011-04-08,14217,112.8
549313,2011-04-08,12393,421.6
549316,2011-04-08,12705,1321.2499999999998
549317,2011-04-08,15109,484.9500000000001
549318,2011-04-08,13911,247.95000000000002
549319,2011-04-08,16623,129.45
549320,2011-04-08,16010,118.75
549321,2011-04-08,14243,373.27000000000004
549322,2011-04-08,16558,230.98000000000002
549323,2011-04-08,12999,320.28
549324,2011-04-08,16045,196.8
549325,2011-04-08,12717,609.74
549353,2011-04-08,13962,117.6
549360,2011-04-08,17035,174.02000000000004
549368,2011-04-08,18036,110.8
549372,2011-04-08,14958,210.64999999999998
549387,2011-04-08,13178,483.0
549412,2011-04-08,14258,718.6
549417,2011-04-08,14258,79.80000000000001
549424,2011-04-08,15367,651.6
549425,2011-04-08,14030,337.66999999999996
549428,2011-04-08,15815,453.0
549429,2011-04-08,17001,313.5
549431,2011-04-08,15874,1163.75
549432,2011-04-08,14264,115.69999999999999
549433,2011-04-08,16709,149.89999999999998
549434,2011-04-08,12647,350.76
549435,2011-04-08,12356,481.46000000000004
549436,2011-04-08,18041,113.89
549439,2011-04-08,13562,603.27
549440,2011-04-08,17162,173.25
549441,2011-04-08,17162,9.9
549442,2011-04-08,16996,330.94
549443,2011-04-08,15775,104.9
549444,2011-04-08,16013,375.0
549445,2011-04-08,17809,270.0
549446,2011-04-08,17054,314.06999999999994
549447,2011-04-08,17268,138.24
549448,2011-04-08,13078,306.18000000000006
549449,2011-04-08,14227,304.33000000000004
549451,2011-04-08,16556,318.07
549467,2011-04-08,13305,194.75
549468,2011-04-08,17940,1867.86
549471,2011-04-08,17389,73.5
549520,2011-04-08,13265,817.4399999999998
549522,2011-04-08,16873,528.93
549523,2011-04-08,12748,32.65
549526,2011-04-08,13630,431.78000000000003
549538,2011-04-08,17961,32.32
549539,2011-04-10,15465,292.79999999999995
549541,2011-04-10,17268,138.24
549542,2011-04-10,15311,862.82
549543,2011-04-10,18118,197.5
549546,2011-04-10,16889,705.56
549547,2011-04-10,16359,423.40000000000003
549548,2011-04-10,13548,281.00999999999993
549550,2011-04-10,15038,157.59999999999997
549551,2011-04-10,15955,491.78999999999996
549552,2011-04-10,13508,110.97000000000003
549553,2011-04-10,16931,147.06
549554,2011-04-10,16779,480.34
549555,2011-04-10,13606,180.4
549556,2011-04-10,17372,212.12000000000003
549557,2011-04-10,14450,108.42
549558,2011-04-10,15058,170.95000000000002
549559,2011-04-10,12447,476.49
549560,2011-04-10,15058,91.74000000000002
549561,2011-04-10,13570,239.49000000000004
549562,2011-04-10,13232,117.43
549563,2011-04-10,14030,113.62
549564,2011-04-10,18129,112.55
549566,2011-04-10,13610,110.55000000000001
549567,2011-04-10,13632,261.58
549568,2011-04-10,15665,1476.2200000000005
549569,2011-04-10,15547,280.66
549570,2011-04-10,17550,156.22
549571,2011-04-10,15655,560.6700000000001
549572,2011-04-10,17757,191.86
549573,2011-04-10,14504,260.92
549574,2011-04-10,18226,329.04999999999995
549575,2011-04-10,13956,173.95000000000002
549576,2011-04-11,17069,476.37
549577,2011-04-11,14286,2050.08
549578,2011-04-11,17340,834.6800000000001
549579,2011-04-11,15780,225.61
549581,2011-04-11,16188,151.65
549583,2011-04-11,15214,514.9300000000001
549584,2011-04-11,17574,185.64999999999998
549585,2011-04-11,14616,158.4
549587,2011-04-11,15737,475.88
549588,2011-04-11,12428,373.72
549589,2011-04-11,16552,284.44
549590,2011-04-11,13324,422.9999999999999
549591,2011-04-11,18080,841.4999999999999
549592,2011-04-11,14311,310.26
549593,2011-04-11,18008,162.5
549594,2011-04-11,16029,470.4
549595,2011-04-11,13324,903.87
549596,2011-04-11,14339,309.52
549597,2011-04-11,16133,403.34000000000003
549614,2011-04-11,12720,293.23999999999995
549619,2011-04-11,13798,666.3200000000002
549628,2011-04-11,13798,274.08
549633,2011-04-11,15671,375.96000000000004
549646,2011-04-11,12982,390.53999999999996
549664,2011-04-11,13113,148.0
549665,2011-04-11,14541,134.8
549667,2011-04-11,14911,744.41
549669,2011-04-11,13113,2.55
549670,2011-04-11,16168,141.20000000000002
549678,2011-04-11,16525,435.0
549679,2011-04-11,16407,60.0
549680,2011-04-11,12701,337.08
549681,2011-04-11,13881,309.88
549682,2011-04-11,12596,269.95
549683,2011-04-11,14273,112.8
549687,2011-04-11,12363,299.1
549689,2011-04-11,15971,22.650000000000002
549690,2011-04-11,17841,380.34000000000003
549691,2011-04-11,13549,183.5
549693,2011-04-11,14696,284.35
549694,2011-04-11,15414,36.199999999999996
549696,2011-04-11,13089,153.0
549705,2011-04-11,13668,145.26
549711,2011-04-11,13654,485.30999999999995
549713,2011-04-11,17611,282.4
549715,2011-04-11,13203,165.70999999999998
549716,2011-04-11,14628,331.58
549717,2011-04-11,14606,15.0
549718,2011-04-11,13846,252.53
549719,2011-04-11,14326,183.85000000000002
549720,2011-04-11,14606,142.83999999999997
549721,2011-04-11,14911,254.12000000000006
549722,2011-04-11,17236,118.45000000000002
549728,2011-04-11,17799,112.85999999999999
549729,2011-04-11,13634,263.41
549730,2011-04-11,15867,217.13999999999996
549732,2011-04-11,15615,758.92
549733,2011-04-11,17827,312.01000000000005
549734,2011-04-11,16409,532.0
549735,2011-04-12,13824,659.3000000000001
549736,2011-04-12,13599,173.01
549737,2011-04-12,13599,158.79999999999998
549739,2011-04-12,15935,308.82
549740,2011-04-12,15981,520.8
549741,2011-04-12,13655,383.65000000000003
549742,2011-04-12,12910,720.22
549743,2011-04-12,16186,392.40999999999997
549744,2011-04-12,15240,316.20000000000005
549745,2011-04-12,13577,356.75
549746,2011-04-12,15251,2846.02
549747,2011-04-12,17428,614.0
549748,2011-04-12,17428,497.82
549749,2011-04-12,12928,387.69999999999993
549750,2011-04-12,18109,113.25
549751,2011-04-12,13089,737.4200000000001
549752,2011-04-12,13089,50.0
549754,2011-04-12,13700,314.52000000000004
549755,2011-04-12,16843,394.56000000000006
549756,2011-04-12,14111,94.2
549771,2011-04-12,14669,427.53999999999996
549787,2011-04-12,13268,180.43
549789,2011-04-12,17160,611.91
549790,2011-04-12,16172,199.38
549813,2011-04-12,17972,136.04
549825,2011-04-12,12463,350.57
549826,2011-04-12,15044,440.5
549828,2011-04-12,15044,25.080000000000002
549829,2011-04-12,16713,341.00000000000006
